cod_encuesta,Año,tamano,sector,p_p50_p50,p_p51_p51,p_p52_p52,p_p53_p53_1,p_p53_p53_2,p_p53_p53_3,p_p53_p53_4,p_p53_p53_5,p_p53_p53_6,p_p53_p53_7,p_p54_p54,p_p55_p55,modulo5,p_p56_p56,p_p57_p57,p_p58_p58,p_p59_p59_1,p_p59_p59_2,p_p59_p59_3,p_p59_p59_4,p_p59_p59_5,p_p59_p59_6,p_p59_p59_7,p_p60_p60,p_p61_p61,modulo6,p_p62_p62,p_p63_p63,modulo7,p_p64_p64,p_p65_p65,p_p66_p66,p_p67_p67_1,p_p67_p67_2,p_p67_p67_3,p_p67_p67_4,p_p67_p67_5,p_p67_p67_6,p_p68_p68,p_p69_p69_1,p_p69_p69_2,p_p69_p69_3,p_p69_p69_4,p_p69_p69_5,p_p70_p70,p_p71_p71,fexp
001GDC_Clima_de_los_Negocios,2020,1. Microempresa,INDUSTRIAS,1,2,2,1,0,0,0,0,0,0,2,3,Lavado de activos,1,2,5,0,0,0,0,0,0,0,2,3,Contrabando,2,2,Seguridad ciudadana,2,3,2,,,,,,,,,,,,,1,1,118.0510949
001GDC_Clima_de_los_Negocios,2020,1. Microempresa,CONSTRUCCION,2,,2,0,0,0,0,0,0,0,2,,Lavado de activos,2,,,0,0,0,0,0,0,0,,,Contrabando,2,2,Seguridad ciudadana,3,3,2,,,,,,,,,,,,,1,1,70.7421875
001GDC_Clima_de_los_Negocios,2020,1. Microempresa,INDUSTRIAS,2,,2,0,0,0,0,0,0,0,2,2,Lavado de activos,2,,,0,0,0,0,0,0,0,,,Contrabando,2,2,Seguridad ciudadana,2,3,2,,,,,,,,,,,,,1,1,118.0510949
001GDC_Clima_de_los_Negocios,2020,1. Microempresa,CONSTRUCCION,2,,2,0,0,0,0,0,0,0,2,3,Lavado de activos,1,1,3,0,0,0,0,0,0,0,2,1,Contrabando,2,2,Seguridad ciudadana,3,3,2,,,,,,,,,,,,,1,1,70.7421875
001GDC_Clima_de_los_Negocios,2020,1. Microempresa,CONSTRUCCION,2,,2,0,0,0,0,0,0,0,2,4,Lavado de activos,1,1,3,0,0,0,0,0,0,0,1,1,Contrabando,2,2,Seguridad ciudadana,2,3,2,,,,,,,,,,,,,1,2,70.7421875
001GDC_Clima_de_los_Negocios,2020,1. Microempresa,CONSTRUCCION,2,,2,0,0,0,0,1,1,0,2,2,Lavado de activos,1,2,4,1,1,0,0,0,0,0,2,2,Contrabando,2,1,Seguridad ciudadana,2,3,2,,,,,,,,,,,,,2,2,70.7421875
001GDC_Clima_de_los_Negocios,2020,1. Microempresa,INDUSTRIAS,2,,2,0,0,1,0,0,1,0,2,3,Lavado de activos,2,,,0,0,0,0,0,0,0,,,Contrabando,2,2,Seguridad ciudadana,2,2,2,,,,,,,,,,,,,2,2,118.0510949
001GDC_Clima_de_los_Negocios,2020,1. Microempresa,CONSTRUCCION,2,,2,0,0,0,0,0,0,0,2,3,Lavado de activos,2,,,0,0,0,0,0,0,0,,,Contrabando,2,1,Seguridad ciudadana,2,2,2,,,,,,,,,,,,,1,1,70.7421875
001GDC_Clima_de_los_Negocios,2020,1. Microempresa,CONSTRUCCION,2,,1,1,0,0,0,0,1,0,1,1,Lavado de activos,1,2,3,1,0,0,0,0,0,0,2,3,Contrabando,2,2,Seguridad ciudadana,3,3,2,,,,,,,,,,,,,1,1,70.7421875
001GDC_Clima_de_los_Negocios,2020,1. Microempresa,CONSTRUCCION,1,,1,1,0,0,0,0,0,0,2,,Lavado de activos,1,2,,1,0,0,0,0,0,0,2,,Contrabando,1,,Seguridad ciudadana,2,,1,1,2,2,2,2,2,1,1,2,1,2,2,2,1,70.7421875
001GDC_Clima_de_los_Negocios,2020,1. Microempresa,INDUSTRIAS,2,,2,0,0,0,0,0,0,0,2,3,Lavado de activos,1,2,1,0,0,0,0,0,0,0,2,3,Contrabando,2,2,Seguridad ciudadana,2,2,2,,,,,,,,,,,,,1,1,118.0510949
001GDC_Clima_de_los_Negocios,2020,1. Microempresa,CONSTRUCCION,1,2,1,0,1,0,0,0,0,0,1,2,Lavado de activos,1,1,3,0,0,0,0,0,0,0,1,2,Contrabando,2,2,Seguridad ciudadana,3,2,2,,,,,,,,,,,,,1,1,70.7421875
001GDC_Clima_de_los_Negocios,2020,1. Microempresa,INDUSTRIAS,2,,2,0,1,0,0,1,0,0,2,2,Lavado de activos,2,,,0,0,0,0,0,0,0,,,Contrabando,2,2,Seguridad ciudadana,2,2,2,,,,,,,,,,,,,2,2,118.0510949
001GDC_Clima_de_los_Negocios,2020,2. Pequeña,CONSTRUCCION,1,,1,0,0,0,0,0,0,0,2,3,Lavado de activos,1,1,1,0,0,0,0,0,0,0,2,,Contrabando,2,2,Seguridad ciudadana,3,3,2,,,,,,,,,,,,,1,1,28.59130435
001GDC_Clima_de_los_Negocios,2020,2. Pequeña,CONSTRUCCION,2,,2,0,0,0,0,0,0,0,2,,Lavado de activos,1,2,,1,0,0,0,0,0,0,2,,Contrabando,2,,Seguridad ciudadana,1,,2,,,,,,,,,,,,,1,1,28.59130435
001GDC_Clima_de_los_Negocios,2020,2. Pequeña,CONSTRUCCION,2,,1,1,0,0,0,0,0,0,1,,Lavado de activos,1,1,,1,0,0,0,0,0,0,1,,Contrabando,2,,Seguridad ciudadana,2,,1,1,2,1,2,2,1,1,1,2,2,2,2,1,1,28.59130435
001GDC_Clima_de_los_Negocios,2020,2. Pequeña,CONSTRUCCION,1,,1,1,0,0,0,0,0,0,2,,Lavado de activos,1,2,,0,1,0,0,0,0,0,2,,Contrabando,2,,Seguridad ciudadana,3,,2,,,,,,,,,,,,,1,1,28.59130435
001GDC_Clima_de_los_Negocios,2020,2. Pequeña,CONSTRUCCION,1,,2,1,0,1,0,0,0,0,2,,Lavado de activos,1,1,,0,1,0,0,0,0,0,2,,Contrabando,2,,Seguridad ciudadana,3,,2,,,,,,,,,,,,,1,1,28.59130435
001GDC_Clima_de_los_Negocios,2020,1. Microempresa,INDUSTRIAS,1,2,2,0,0,0,0,0,0,0,2,4,Lavado de activos,2,,,0,0,0,0,0,0,0,,,Contrabando,2,2,Seguridad ciudadana,2,3,2,,,,,,,,,,,,,1,1,118.0510949
001GDC_Clima_de_los_Negocios,2020,2. Pequeña,CONSTRUCCION,1,,1,1,0,0,0,0,0,0,1,,Lavado de activos,1,1,,0,0,0,1,0,0,0,2,,Contrabando,2,,Seguridad ciudadana,2,,2,,,,,,,,,,,,,1,1,28.59130435
001GDC_Clima_de_los_Negocios,2020,2. Pequeña,CONSTRUCCION,1,,2,1,0,0,0,0,0,0,1,,Lavado de activos,1,2,,0,1,0,0,0,0,0,1,,Contrabando,1,,Seguridad ciudadana,3,,2,,,,,,,,,,,,,1,1,28.59130435
001GDC_Clima_de_los_Negocios,2020,2. Pequeña,CONSTRUCCION,1,,1,0,0,0,0,0,0,0,2,,Lavado de activos,1,1,,0,0,0,0,0,0,0,2,,Contrabando,2,,Seguridad ciudadana,3,,1,2,2,2,2,1,2,1,2,2,2,1,2,1,1,28.59130435
001GDC_Clima_de_los_Negocios,2020,2. Pequeña,CONSTRUCCION,1,,1,1,1,0,0,0,0,0,2,,Lavado de activos,1,2,,1,0,0,0,0,0,0,1,,Contrabando,1,,Seguridad ciudadana,3,,2,,,,,,,,,,,,,1,1,28.59130435
001GDC_Clima_de_los_Negocios,2020,1. Microempresa,INDUSTRIAS,2,,2,0,1,0,0,0,1,0,2,2,Lavado de activos,2,,,0,0,0,0,0,0,0,,,Contrabando,2,2,Seguridad ciudadana,2,2,2,,,,,,,,,,,,,2,2,118.0510949
001GDC_Clima_de_los_Negocios,2020,2. Pequeña,CONSTRUCCION,1,1,1,0,1,1,0,0,0,0,1,1,Lavado de activos,1,1,2,0,1,1,0,0,0,0,1,2,Contrabando,1,1,Seguridad ciudadana,2,2,2,,,,,,,,,,,,,2,1,28.59130435
001GDC_Clima_de_los_Negocios,2020,2. Pequeña,CONSTRUCCION,1,,1,1,0,0,0,0,0,0,1,,Lavado de activos,1,1,,1,0,0,0,0,0,0,1,,Contrabando,1,,Seguridad ciudadana,2,,2,,,,,,,,,,,,,1,1,28.59130435
001GDC_Clima_de_los_Negocios,2020,2. Pequeña,CONSTRUCCION,1,,1,0,0,0,0,0,0,1,2,,Lavado de activos,1,2,,0,0,0,0,0,0,1,2,,Contrabando,2,,Seguridad ciudadana,2,,1,2,2,2,2,1,2,2,,,,,,1,1,28.59130435
001GDC_Clima_de_los_Negocios,2020,2. Pequeña,CONSTRUCCION,1,,2,1,0,0,0,0,0,0,2,,Lavado de activos,1,2,,1,0,0,0,0,0,0,2,,Contrabando,2,1,Seguridad ciudadana,2,3,1,1,2,2,2,2,2,1,2,2,1,2,2,1,1,28.59130435
001GDC_Clima_de_los_Negocios,2020,2. Pequeña,CONSTRUCCION,2,,1,1,0,0,0,0,0,0,1,,Lavado de activos,1,1,,1,0,0,0,0,0,0,2,,Contrabando,2,,Seguridad ciudadana,3,,2,,,,,,,,,,,,,1,1,28.59130435
001GDC_Clima_de_los_Negocios,2020,1. Microempresa,INDUSTRIAS,2,,2,1,0,0,0,0,0,0,2,2,Lavado de activos,2,,,0,0,0,0,0,0,0,,,Contrabando,2,1,Seguridad ciudadana,2,2,2,,,,,,,,,,,,,1,1,118.0510949
001GDC_Clima_de_los_Negocios,2020,2. Pequeña,CONSTRUCCION,1,1,1,0,0,0,0,0,0,0,1,1,Lavado de activos,1,1,4,0,0,0,0,0,0,0,1,3,Contrabando,2,2,Seguridad ciudadana,2,3,2,,,,,,,,,,,,,1,1,28.59130435
001GDC_Clima_de_los_Negocios,2020,2. Pequeña,CONSTRUCCION,1,1,1,0,0,0,1,0,0,0,1,2,Lavado de activos,1,2,3,1,1,0,0,0,0,0,1,2,Contrabando,2,2,Seguridad ciudadana,2,3,2,,,,,,,,,,,,,1,2,28.59130435
001GDC_Clima_de_los_Negocios,2020,2. Pequeña,CONSTRUCCION,1,,1,0,0,0,1,1,1,0,1,,Lavado de activos,2,,,0,0,0,0,0,0,0,,,Contrabando,2,,Seguridad ciudadana,2,,2,,,,,,,,,,,,,1,1,28.59130435
001GDC_Clima_de_los_Negocios,2020,1. Microempresa,INDUSTRIAS,2,,2,0,0,0,0,0,0,0,2,4,Lavado de activos,1,2,5,0,0,0,0,0,0,0,2,3,Contrabando,2,1,Seguridad ciudadana,2,3,1,1,2,2,2,2,2,1,2,2,1,2,2,1,1,118.0510949
001GDC_Clima_de_los_Negocios,2020,2. Pequeña,CONSTRUCCION,1,,1,1,1,0,0,0,0,0,1,,Lavado de activos,1,1,,1,1,0,0,0,0,0,1,,Contrabando,2,,Seguridad ciudadana,3,,1,1,2,1,2,2,2,2,,,,,,2,1,28.59130435
001GDC_Clima_de_los_Negocios,2020,2. Pequeña,CONSTRUCCION,2,,1,1,0,0,0,0,0,0,2,2,Lavado de activos,1,1,4,1,0,0,0,0,0,0,2,2,Contrabando,2,1,Seguridad ciudadana,3,2,2,,,,,,,,,,,,,1,1,28.59130435
001GDC_Clima_de_los_Negocios,2020,3. Mediana,CONSTRUCCION,2,,2,0,0,0,0,0,0,0,2,,Lavado de activos,1,1,,0,1,0,0,0,0,0,1,,Contrabando,2,,Seguridad ciudadana,2,,2,,,,,,,,,,,,,1,1,13.77906977
001GDC_Clima_de_los_Negocios,2020,1. Microempresa,INDUSTRIAS,2,,2,0,0,0,0,0,0,0,2,4,Lavado de activos,2,,,0,0,0,0,0,0,0,,,Contrabando,1,2,Seguridad ciudadana,2,2,2,,,,,,,,,,,,,1,1,118.0510949
001GDC_Clima_de_los_Negocios,2020,3. Mediana,CONSTRUCCION,1,,1,1,0,0,0,0,0,0,2,,Lavado de activos,1,1,,0,1,0,0,0,0,0,2,,Contrabando,2,,Seguridad ciudadana,3,,2,,,,,,,,,,,,,1,1,13.77906977
001GDC_Clima_de_los_Negocios,2020,3. Mediana,CONSTRUCCION,1,,1,0,0,0,0,0,0,0,1,,Lavado de activos,1,1,,0,0,0,0,0,0,0,2,,Contrabando,2,,Seguridad ciudadana,2,,2,,,,,,,,,,,,,2,1,13.77906977
001GDC_Clima_de_los_Negocios,2020,1. Microempresa,INDUSTRIAS,2,,1,0,1,0,0,0,0,0,2,2,Lavado de activos,1,1,2,0,1,0,0,0,0,0,2,2,Contrabando,2,1,Seguridad ciudadana,3,1,1,1,2,2,2,2,2,2,,,,,,1,1,118.0510949
001GDC_Clima_de_los_Negocios,2020,3. Mediana,CONSTRUCCION,1,,1,1,0,0,0,1,0,0,1,,Lavado de activos,1,1,,1,1,0,0,1,0,0,1,,Contrabando,2,,Seguridad ciudadana,2,,2,,,,,,,,,,,,,1,1,13.77906977
001GDC_Clima_de_los_Negocios,2020,3. Mediana,CONSTRUCCION,2,,2,0,0,0,0,0,0,0,2,,Lavado de activos,1,1,,1,0,0,0,0,0,0,1,,Contrabando,2,,Seguridad ciudadana,2,,2,,,,,,,,,,,,,1,1,13.77906977
001GDC_Clima_de_los_Negocios,2020,3. Mediana,CONSTRUCCION,1,1,1,0,0,0,0,0,0,0,1,2,Lavado de activos,1,1,3,1,1,0,0,0,0,0,1,2,Contrabando,2,1,Seguridad ciudadana,3,3,2,,,,,,,,,,,,,1,1,13.77906977
001GDC_Clima_de_los_Negocios,2020,3. Mediana,CONSTRUCCION,1,1,1,0,1,0,1,0,0,0,1,2,Lavado de activos,2,,,0,0,0,0,0,0,0,,,Contrabando,1,2,Seguridad ciudadana,2,2,2,,,,,,,,,,,,,2,2,13.77906977
001GDC_Clima_de_los_Negocios,2020,1. Microempresa,INDUSTRIAS,2,,2,0,0,0,0,0,0,0,2,4,Lavado de activos,2,,,0,0,0,0,0,0,0,,,Contrabando,2,2,Seguridad ciudadana,2,3,2,,,,,,,,,,,,,2,1,118.0510949
001GDC_Clima_de_los_Negocios,2020,1. Microempresa,INDUSTRIAS,2,,2,0,0,0,0,0,0,0,2,3,Lavado de activos,1,1,4,0,0,0,0,0,0,0,1,1,Contrabando,2,2,Seguridad ciudadana,2,2,2,,,,,,,,,,,,,1,1,118.0510949
001GDC_Clima_de_los_Negocios,2020,1. Microempresa,INDUSTRIAS,2,,2,0,0,0,0,0,0,0,2,4,Lavado de activos,2,,,0,0,0,0,0,0,0,,,Contrabando,1,2,Seguridad ciudadana,2,3,2,,,,,,,,,,,,,1,1,118.0510949
001GDC_Clima_de_los_Negocios,2020,1. Microempresa,INDUSTRIAS,2,,2,0,0,0,1,1,0,0,2,3,Lavado de activos,2,,,0,0,0,0,0,0,0,,,Contrabando,2,2,Seguridad ciudadana,2,3,2,,,,,,,,,,,,,1,1,118.0510949
001GDC_Clima_de_los_Negocios,2020,1. Microempresa,INDUSTRIAS,1,2,2,0,0,0,0,0,0,0,2,3,Lavado de activos,1,1,1,0,0,0,0,0,0,0,2,3,Contrabando,2,1,Seguridad ciudadana,3,2,2,,,,,,,,,,,,,2,1,118.0510949
001GDC_Clima_de_los_Negocios,2020,3. Mediana,AGRICULTURA/MINERIA,1,,1,0,0,0,0,0,0,0,1,,Lavado de activos,1,1,,0,0,0,0,0,0,0,2,,Contrabando,2,,Seguridad ciudadana,3,,2,,,,,,,,,,,,,1,1,8.50617284
001GDC_Clima_de_los_Negocios,2020,1. Microempresa,INDUSTRIAS,2,,2,1,0,0,0,0,0,0,2,2,Lavado de activos,1,1,2,1,0,0,0,0,0,0,2,2,Contrabando,1,1,Seguridad ciudadana,3,3,2,,,,,,,,,,,,,1,1,118.0510949
001GDC_Clima_de_los_Negocios,2020,1. Microempresa,INDUSTRIAS,2,,2,0,0,0,0,0,0,0,2,3,Lavado de activos,1,2,5,0,0,0,0,0,0,0,2,3,Contrabando,2,2,Seguridad ciudadana,2,3,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,118.0510949
001GDC_Clima_de_los_Negocios,2020,1. Microempresa,INDUSTRIAS,1,1,1,0,0,0,0,0,0,0,2,1,Lavado de activos,1,1,3,0,0,0,0,0,0,0,2,1,Contrabando,2,2,Seguridad ciudadana,1,3,2,,,,,,,,,,,,,1,1,118.0510949
001GDC_Clima_de_los_Negocios,2020,3. Mediana,AGRICULTURA/MINERIA,1,,1,1,0,0,0,0,0,0,2,,Lavado de activos,1,1,,1,0,0,0,1,0,0,2,,Contrabando,2,,Seguridad ciudadana,2,,1,1,2,2,2,2,2,1,1,2,1,2,2,1,1,8.50617284
001GDC_Clima_de_los_Negocios,2020,4. Grande,AGRICULTURA/MINERIA,2,,2,0,1,0,0,0,0,0,2,3,Lavado de activos,1,1,1,0,0,0,0,1,0,0,1,1,Contrabando,2,2,Seguridad ciudadana,3,3,2,,,,,,,,,,,,,2,2,4.094594595
001GDC_Clima_de_los_Negocios,2020,4. Grande,AGRICULTURA/MINERIA,2,,1,0,0,0,0,0,0,0,2,1,Lavado de activos,1,1,5,0,0,0,0,0,0,0,2,1,Contrabando,2,2,Seguridad ciudadana,3,2,2,,,,,,,,,,,,,1,2,4.094594595
001GDC_Clima_de_los_Negocios,2020,1. Microempresa,INDUSTRIAS,1,1,1,0,0,0,0,0,0,0,1,3,Lavado de activos,1,1,5,0,0,0,0,0,0,0,2,3,Contrabando,2,2,Seguridad ciudadana,2,3,2,,,,,,,,,,,,,1,1,118.0510949
001GDC_Clima_de_los_Negocios,2020,1. Microempresa,INDUSTRIAS,1,2,2,1,0,0,0,0,0,0,2,2,Lavado de activos,1,2,1,0,1,0,0,0,1,0,2,3,Contrabando,2,1,Seguridad ciudadana,2,1,2,,,,,,,,,,,,,1,1,118.0510949
001GDC_Clima_de_los_Negocios,2020,1. Microempresa,INDUSTRIAS,2,,2,0,0,0,0,0,0,0,2,4,Lavado de activos,1,2,1,0,0,0,0,0,0,0,1,1,Contrabando,2,1,Seguridad ciudadana,2,2,2,,,,,,,,,,,,,1,2,118.0510949
001GDC_Clima_de_los_Negocios,2020,1. Microempresa,INDUSTRIAS,1,1,1,0,1,0,0,0,0,1,1,2,Lavado de activos,1,1,1,0,1,0,0,0,0,0,1,2,Contrabando,2,2,Seguridad ciudadana,2,3,2,,,,,,,,,,,,,1,1,118.0510949
001GDC_Clima_de_los_Negocios,2020,1. Microempresa,INDUSTRIAS,1,2,1,0,0,0,0,1,1,0,2,3,Lavado de activos,1,1,1,1,0,0,0,0,0,0,2,3,Contrabando,1,2,Seguridad ciudadana,2,3,2,,,,,,,,,,,,,1,1,118.0510949
001GDC_Clima_de_los_Negocios,2020,1. Microempresa,INDUSTRIAS,2,,1,0,0,0,0,1,0,0,2,2,Lavado de activos,1,2,1,0,0,0,0,1,0,0,2,3,Contrabando,2,1,Seguridad ciudadana,2,2,2,,,,,,,,,,,,,1,1,118.0510949
001GDC_Clima_de_los_Negocios,2020,1. Microempresa,INDUSTRIAS,2,,2,0,0,0,0,0,0,0,2,2,Lavado de activos,1,2,1,0,0,0,0,0,0,0,2,3,Contrabando,2,1,Seguridad ciudadana,3,3,2,,,,,,,,,,,,,1,2,118.0510949
001GDC_Clima_de_los_Negocios,2020,1. Microempresa,INDUSTRIAS,1,1,1,1,1,0,0,0,0,0,1,1,Lavado de activos,1,1,3,1,1,0,0,0,0,0,1,1,Contrabando,1,1,Seguridad ciudadana,2,3,2,,,,,,,,,,,,,1,1,118.0510949
001GDC_Clima_de_los_Negocios,2020,1. Microempresa,INDUSTRIAS,2,,2,0,0,0,0,0,0,0,2,3,Lavado de activos,1,1,5,0,0,0,0,0,0,0,2,3,Contrabando,2,2,Seguridad ciudadana,2,3,2,,,,,,,,,,,,,1,1,118.0510949
001GDC_Clima_de_los_Negocios,2020,1. Microempresa,INDUSTRIAS,1,2,2,0,0,1,0,0,0,0,2,2,Lavado de activos,2,,,0,0,0,0,0,0,0,,,Contrabando,2,2,Seguridad ciudadana,3,2,2,,,,,,,,,,,,,2,2,118.0510949
001GDC_Clima_de_los_Negocios,2020,1. Microempresa,INDUSTRIAS,2,,2,0,0,0,0,0,0,0,2,4,Lavado de activos,2,,,0,0,0,0,0,0,0,,,Contrabando,2,2,Seguridad ciudadana,3,2,2,,,,,,,,,,,,,1,1,118.0510949
001GDC_Clima_de_los_Negocios,2020,3. Mediana,CONSTRUCCION,1,1,1,0,0,0,0,0,1,0,1,2,Lavado de activos,1,1,3,1,0,0,0,0,0,0,1,2,Contrabando,2,1,Seguridad ciudadana,3,2,2,,,,,,,,,,,,,2,1,13.77906977
001GDC_Clima_de_los_Negocios,2020,1. Microempresa,INDUSTRIAS,1,2,2,0,0,0,0,0,0,0,2,3,Lavado de activos,1,2,5,0,0,0,0,0,0,0,2,3,Contrabando,2,2,Seguridad ciudadana,1,2,2,,,,,,,,,,,,,1,1,118.0510949
001GDC_Clima_de_los_Negocios,2020,1. Microempresa,INDUSTRIAS,2,,1,0,0,0,0,0,0,0,2,2,Lavado de activos,1,1,5,0,0,0,0,0,0,0,2,1,Contrabando,2,2,Seguridad ciudadana,3,3,2,,,,,,,,,,,,,1,1,118.0510949
001GDC_Clima_de_los_Negocios,2020,1. Microempresa,INDUSTRIAS,1,1,1,1,0,0,0,0,0,0,1,1,Lavado de activos,1,1,4,1,0,0,0,0,0,0,1,1,Contrabando,1,2,Seguridad ciudadana,2,3,2,,,,,,,,,,,,,1,1,118.0510949
001GDC_Clima_de_los_Negocios,2020,1. Microempresa,INDUSTRIAS,2,,1,0,0,0,0,0,0,0,2,3,Lavado de activos,1,1,4,0,0,0,0,0,0,0,2,3,Contrabando,2,1,Seguridad ciudadana,2,3,2,,,,,,,,,,,,,1,1,118.0510949
001GDC_Clima_de_los_Negocios,2020,1. Microempresa,INDUSTRIAS,2,,2,1,0,0,0,0,0,0,2,1,Lavado de activos,2,,,0,0,0,0,0,0,0,,,Contrabando,2,1,Seguridad ciudadana,3,3,2,,,,,,,,,,,,,1,1,118.0510949
001GDC_Clima_de_los_Negocios,2020,1. Microempresa,INDUSTRIAS,2,,1,0,1,0,0,0,1,0,2,3,Lavado de activos,2,,,0,0,0,0,0,0,0,,,Contrabando,2,1,Seguridad ciudadana,2,2,1,1,2,1,2,2,2,2,,,,,,1,2,118.0510949
001GDC_Clima_de_los_Negocios,2020,1. Microempresa,INDUSTRIAS,2,,2,0,0,0,0,0,0,0,2,,Lavado de activos,1,2,,0,1,0,0,0,0,0,2,,Contrabando,2,,Seguridad ciudadana,3,,2,,,,,,,,,,,,,1,1,118.0510949
001GDC_Clima_de_los_Negocios,2020,4. Grande,CONSTRUCCION,1,,1,1,0,0,0,0,0,0,1,,Lavado de activos,1,1,,0,0,0,0,0,0,0,1,,Contrabando,2,,Seguridad ciudadana,3,,1,1,2,2,2,2,1,1,2,2,1,2,2,1,1,6.295774648
001GDC_Clima_de_los_Negocios,2020,2. Pequeña,INDUSTRIAS,2,,2,0,0,0,0,0,1,0,2,1,Lavado de activos,1,2,5,0,1,0,0,0,0,0,2,1,Contrabando,2,1,Seguridad ciudadana,3,2,2,,,,,,,,,,,,,1,2,26.66037736
001GDC_Clima_de_los_Negocios,2020,2. Pequeña,INDUSTRIAS,1,1,1,0,1,0,0,0,0,0,2,1,Lavado de activos,1,1,4,0,0,0,0,0,0,0,2,1,Contrabando,2,2,Seguridad ciudadana,2,3,2,,,,,,,,,,,,,1,1,26.66037736
001GDC_Clima_de_los_Negocios,2020,2. Pequeña,INDUSTRIAS,1,2,2,0,0,0,1,0,0,0,2,3,Lavado de activos,1,2,1,0,0,0,1,0,0,0,2,3,Contrabando,2,1,Seguridad ciudadana,3,3,2,,,,,,,,,,,,,1,1,26.66037736
001GDC_Clima_de_los_Negocios,2020,2. Pequeña,INDUSTRIAS,2,,1,0,0,0,0,0,0,0,1,1,Lavado de activos,1,1,1,0,1,0,0,0,0,0,2,2,Contrabando,2,1,Seguridad ciudadana,3,2,1,1,2,2,2,1,2,2,,,,,,1,1,26.66037736
001GDC_Clima_de_los_Negocios,2020,2. Pequeña,INDUSTRIAS,1,1,1,0,0,0,0,0,0,0,1,2,Lavado de activos,2,,,0,0,0,0,0,0,0,,,Contrabando,2,2,Seguridad ciudadana,2,2,1,1,2,2,2,2,1,2,,,,,,1,1,26.66037736
001GDC_Clima_de_los_Negocios,2020,4. Grande,CONSTRUCCION,1,,1,1,0,0,0,0,0,0,1,,Lavado de activos,1,1,,1,0,0,0,0,0,0,1,,Contrabando,2,,Seguridad ciudadana,2,,2,,,,,,,,,,,,,1,1,6.295774648
001GDC_Clima_de_los_Negocios,2020,4. Grande,CONSTRUCCION,1,,1,1,0,0,0,0,0,0,1,,Lavado de activos,1,1,,0,0,0,0,1,0,0,1,,Contrabando,2,,Seguridad ciudadana,3,,2,,,,,,,,,,,,,2,1,6.295774648
001GDC_Clima_de_los_Negocios,2020,4. Grande,CONSTRUCCION,2,,2,1,0,0,0,0,0,0,1,2,Lavado de activos,2,,,0,0,0,0,0,0,0,,,Contrabando,2,1,Seguridad ciudadana,2,3,2,,,,,,,,,,,,,2,1,6.295774648
001GDC_Clima_de_los_Negocios,2020,2. Pequeña,INDUSTRIAS,1,1,1,0,0,0,0,0,0,0,2,3,Lavado de activos,1,1,3,0,0,0,0,0,0,0,1,1,Contrabando,2,1,Seguridad ciudadana,3,1,2,,,,,,,,,,,,,1,1,26.66037736
001GDC_Clima_de_los_Negocios,2020,2. Pequeña,INDUSTRIAS,2,,2,0,0,0,0,0,0,0,2,3,Lavado de activos,2,,,0,0,0,0,0,0,0,,,Contrabando,2,2,Seguridad ciudadana,1,3,2,,,,,,,,,,,,,1,1,26.66037736
001GDC_Clima_de_los_Negocios,2020,2. Pequeña,INDUSTRIAS,2,,2,0,1,0,1,0,0,0,2,2,Lavado de activos,1,1,1,1,0,0,1,0,0,0,2,2,Contrabando,2,2,Seguridad ciudadana,2,2,2,,,,,,,,,,,,,1,1,26.66037736
001GDC_Clima_de_los_Negocios,2020,2. Pequeña,INDUSTRIAS,2,,2,1,0,0,0,0,1,0,2,3,Lavado de activos,1,2,5,0,0,0,0,1,0,0,2,3,Contrabando,2,1,Seguridad ciudadana,3,3,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,26.66037736
001GDC_Clima_de_los_Negocios,2020,2. Pequeña,INDUSTRIAS,1,1,2,0,0,0,0,0,1,0,2,2,Lavado de activos,1,1,4,0,0,0,0,0,1,0,2,1,Contrabando,1,2,Seguridad ciudadana,2,3,2,,,,,,,,,,,,,1,1,26.66037736
001GDC_Clima_de_los_Negocios,2020,2. Pequeña,INDUSTRIAS,2,,2,1,1,0,0,0,0,0,2,3,Lavado de activos,2,,,0,0,0,0,0,0,0,,,Contrabando,2,2,Seguridad ciudadana,3,2,2,,,,,,,,,,,,,1,1,26.66037736
001GDC_Clima_de_los_Negocios,2020,4. Grande,OTROS SERVICIOS,2,,1,0,0,0,0,0,0,0,2,,Lavado de activos,2,,,0,0,0,0,0,0,0,,,Contrabando,2,,Seguridad ciudadana,3,,2,,,,,,,,,,,,,1,1,25.02666667
001GDC_Clima_de_los_Negocios,2020,2. Pequeña,INDUSTRIAS,2,,2,0,1,0,0,0,0,0,2,3,Lavado de activos,1,2,2,0,0,0,0,0,0,0,2,4,Contrabando,2,1,Seguridad ciudadana,3,3,2,,,,,,,,,,,,,1,1,26.66037736
001GDC_Clima_de_los_Negocios,2020,4. Grande,OTROS SERVICIOS,1,,1,1,0,0,0,0,0,0,1,,Lavado de activos,1,1,,1,0,0,0,0,0,0,1,,Contrabando,2,,Seguridad ciudadana,2,,2,,,,,,,,,,,,,1,1,25.02666667
001GDC_Clima_de_los_Negocios,2020,2. Pequeña,INDUSTRIAS,1,2,2,0,0,1,1,1,0,0,2,2,Lavado de activos,2,,,0,0,0,0,0,0,0,,,Contrabando,2,2,Seguridad ciudadana,2,2,2,,,,,,,,,,,,,2,2,26.66037736
